"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03"
"38","LMP3","Christopher Allen","5","1:46.628","13:58.477","Green","Track","24.913","40.049","41.666"
"85","LMP3","Till Bechtolsheimer","5","1:46.950","13:59.090","Green","Track","24.834","40.734","41.382"
"54","LMP3","Jason Rabe","5","1:47.432","13:59.815","Green","Track","25.158","40.989","41.285"
"17","LMP3","Anthony Mantella","5","1:47.610","14:00.234","Green","Track","25.330","40.947","41.333"
"33","LMP3","Lance Willsey","5","1:48.823","14:01.423","Green","Track","26.063","41.212","41.548"
"78","GTD","Loris Spinelli","5","1:46.814","14:03.753","Green","Track","24.952","40.144","41.718"
"63","GTDPRO","Jordan Pepper","5","1:47.034","14:04.491","Green","Track","24.868","40.468","41.698"
"62","GTDPRO","Daniel Serra","5","1:47.334","14:04.878","Green","Track","24.995","40.512","41.827"
"12","GTD","Aaron Telitz","5","1:47.490","14:05.302","Green","Track","25.050","40.638","41.802"
"14","GTDPRO","Jack Hawksworth","5","1:47.624","14:05.678","Green","Track","25.114","40.657","41.853"
"83","GTD","Doriane Pin","5","1:48.119","14:07.214","Green","Track","24.854","41.256","42.009"
"4","LMP3","Tonis Kasemets","5","1:58.348","14:07.578","Green","Pit","24.535","39.469","54.344"
"79","GTDPRO","Jules Gounon","5","1:49.014","14:07.677","Green","Track","25.236","41.657","42.121"
"1","GTD","Madison Snow","5","1:48.659","14:07.908","Green","Track","24.934","41.609","42.116"
"3","GTDPRO","Jordan Taylor","5","1:48.963","14:08.588","Green","Track","25.082","41.520","42.361"
"95","GTDPRO","Bill Auberlen","5","1:48.880","14:08.810","Green","Track","24.994","41.559","42.327"
"9","GTDPRO","Patrick Pilet","5","1:49.159","14:09.418","Green","Track","25.169","41.491","42.499"
"42","GTD","Jaden Conwright","5","1:49.133","14:09.731","Green","Track","25.121","41.589","42.423"
"70","GTD","Brendan Iribe","5","1:49.214","14:10.006","Green","Track","25.318","41.710","42.186"
"32","GTD","Mike Skeen","5","1:49.090","14:10.404","Green","Track","25.459","41.275","42.356"
"27","GTD","Ian James","5","1:48.799","14:11.314","Green","Track","25.217","41.161","42.421"
"96","GTD","Patrick Gallagher","5","1:48.881","14:11.704","Green","Track","25.070","41.433","42.378"
"91","GTD","Alan Metni","5","1:50.097","14:13.727","Green","Track","25.458","41.862","42.777"
"57","GTD","Russell Ward","5","1:49.662","14:14.083","Green","Track","25.188","41.640","42.834"
"80","GTD","PJ Hyett","5","1:49.715","14:14.704","Green","Track","25.541","41.361","42.813"
"44","GTD","John Potter","5","1:50.074","14:15.694","Green","Track","25.733","41.529","42.812"
"16","GTD","Ryan Hardwick","5","1:49.976","14:16.088","Green","Track","25.452","41.722","42.802"
